,Station Names,Station Codes,Latitude,Longitude,Pincode
7608,TATI,TATI,23.3761° N,85.4289° E,835201
7609,TATIBAHAR,TBH,26.9802° N,93.8200° E,784165
7610,TATICHERLA,TAC,15.3835° N,79.0454° E,515731
7611,TATISILWAI,TIS,23.3598° N,85.4238° E,835103
7612,TATTAPPARAI,TIP,8.8278° N,78.0232° E,628304
7613,TAVARGATTI,TVG,15.4113° N,74.6576° E,591301
7614,TEEGAON,TEO,21.6441° N,78.4574° E,480338
7615,TEGHRA,TGA,25.4857° N,85.9483° E,851114
7616,TEHARKA,TKA,25.6943° N,79.0702° E,472447
7617,TEHTA,THA,25.1018° N,84.9948° E,804427
7618,TEJNARAYANPUR,TNPR,25.3393° N,87.7112° E,854112
7619,TEKKABIGHA,TKBG,,,803202
7620,TEKKALI,TEK,18.6058° N,84.2302° E,532201
7621,TEKTAR,TQR,,,847306
7622,TELAM,TQM,18.7517° N,81.6028° E,787061
7623,TELAPROLU,TOU,16.5811° N,80.8917° E,521109
7624,TELI,TELI,,,605302
7625,TELIA HALT,TELY,,,813109
7626,TELIAMURA,TLMR,23.8411° N,91.6277° E,799203
7627,TELIGI,TLGI,14.6533° N,75.8904° E,583137
7628,TELO,TELO,,,828403
7629,TELTA,TETA,25.7882° N,87.8458° E,854317
7630,TEMBURU,TMB,18.6315° N,84.1264° E,532201
7631,TEMPA P H,TEP,,,0
7632,TEN TALAV,TV,22.0460° N,73.4232° E,391105
7633,TENALI JN,TEL,16.2417° N,80.6402° E,522217
7634,TENGANMADA,TGQ,22.5078° N,81.9952° E,495116
7635,TENI,TENI,10.0104° N,77.4768° E,625531
7636,TENKASI JN,TSI,,,627811
7637,TENMALAI,TML,8.9632° N,77.0651° E,691308
7638,TENNERU,TNRU,16.4843° N,80.8142° E,521260
7639,TENTULLA,TNJE,22.7856° N,88.8575° E,828304
7640,TENYA,TYAE,23.8192° N,88.1523° E,742404
7641,TETELIA,TTLA,26.1354° N,91.6710° E,782402
7642,TETTU,TTU,15.0494° N,80.0018° E,523291
7643,TETULMARI,TET,23.8088° N,86.3367° E,828121
7644,TEZPORE,TZTB,26.6528° N,92.7926° E,784001
7645,THABALKE,TYK,31.1754° N,75.6055° E,144033
7646,THADI,THY,17.6472° N,83.0522° E,531019
7647,THAIR,TER,18.4084° N,76.2340° E,246113
7648,THAKURGANJ,TKG,26.4272° N,88.1254° E,855116
7649,THAKURKUCHI,TKC,26.2336° N,91.9218° E,781150
7650,THAKURLI,THK,19.2219° N,73.1003° E,421201
7651,THAKURNAGAR,TKNR,27.0675° N,83.2479° E,743287
7652,THAKURTOTA,TKH,21.6709° N,86.9449° E,757028
7653,THALANGAI,TUG,12.9954° N,79.4243° E,632501
7654,THALASSERY,TLY,11.7491° N,75.4890° E,670101
7655,THALERA,THEA,25.3161° N,75.7316° E,323021
7656,THALLAK,THKU,,,110002
7657,THALWARA,TLWA,26.0749° N,85.8950° E,846002
7658,THALYAT HAMIRA,THM,26.9932° N,71.0776° E,345001
7659,THAMLA MOGANA,TMGN,,,313204
7660,THAN JN,THAN,,,363530
7661,THANA BHAWAN,THBN,29.5875° N,77.4168° E,247777
7662,THANA BHAWAN TN,TBTN,,,247777
7663,THANA BIHPUR JN,THB,,,853201
7664,THANDLA RD,THDR,22.9620° N,74.5887° E,457777
7665,THANE,TNA,19.2183° N,72.9781° E,0
7666,THANGUNDI,TGDE,16.8035° N,77.0680° E,585202
7667,THANJAVUR,TJ,10.7870° N,79.1378° E,613001
7668,THAPAR NAGAR,TNW,28.9878° N,77.7030° E,828204
7669,THARBAN,TBU,19.2519° N,77.6672° E,431801
7670,THARBITIA,TB,26.2184° N,86.6586° E,852138
7671,THARSA,TAR,21.2263° N,79.3810° E,441102
7672,THARWAI,THW,25.5429° N,81.9126° E,221507
7673,THASRA,TAS,22.8026° N,73.2205° E,388250
7674,THATHANA MITHRI,THMR,27.0551° N,74.8981° E,341533
7675,THATHANKULAM,TTQ,13.0157° N,80.1436° E,628622
7676,THAWE JN,THE,26.4392° N,84.3945° E,841440
7677,THEH QALANDAR,TQL,,,152123
7678,THEKERAGURI,TGE,26.2019° N,92.3838° E,782412
7679,THERUBALI,THV,19.3289° N,83.4403° E,765018
7680,THIPPARTHI,TPPI,17.0162° N,79.4169° E,508247
7681,THIPPASANDRA,TASA,12.9718° N,77.6552° E,560075
7682,THIRUMAYILAI,MTMY,13.0349° N,80.2670° E,600004
7683,THIRUTHURAIYUR,TUY,11.8303° N,79.5198° E,607205
7684,THIRUVARUR JN,TVR,,,610003
7685,THIVIM,THVM,15.6181° N,73.8438° E,403502
7686,THOKUR,TOK,13.0502° N,74.8082° E,574146
7687,THONDEBHAVI,TDV,13.4948° N,77.5290° E,561213
7688,THONGANUR,TNGR,9.3183° N,76.6111° E,635302
7689,THRISUR,TCR,10.5276° N,76.2144° E,68002
7690,THURIA,THUR,22.1144° N,87.0999° E,457114
7691,THUWAVI,TWV,22.1596° N,73.3414° E,391107
7692,TIBI,TIBI,29.5542° N,74.5024° E,335526
7693,TIHU,TIHU,26.4758° N,91.2674° E,781371
7694,TIK,TIK,,,802155
7695,TIKAMGARH,TKMG,24.7456° N,78.8321° E,472001
7696,TIKANI,TKLE,25.1080° N,86.9930° E,813107
7697,TIKARIA,TKYR,26.9447° N,83.3763° E,210208
7698,TIKAULI RAWATPR,TKRP,26.3991° N,80.6136° E,209801
7699,TIKEKARWADI,TKWD,17.6152° N,75.9335° E,413224
7700,TIKIAPARA,TPKR,22.5942° N,88.3269° E,711101
7701,TIKIRI,TKRI,19.1785° N,83.0912° E,765015
7702,TIKKOTTI,TKT,11.4893° N,75.6265° E,673529
7703,TIKRA,TKRA,27.1734° N,80.9968° E,721441
7704,TIKRI,TRE,28.4202° N,77.0356° E,271302
7705,TIKUNIA,TQN,28.3813° N,80.9666° E,262906
7706,TILA,TILA,,,110002
7707,TILAIVILAGAM,TAM,10.4458° N,79.5621° E,614706
7708,TILAK BRIDGE,TKJ,28.6280° N,77.2375° E,110002
7709,TILARU,TIU,18.4709° N,84.0729° E,532474
7710,TILATI,TLT,22.8883° N,87.5309° E,413228
7711,TILAUNCHI,TLNH,26.3456° N,80.0339° E,209311
7712,TILAYA,TIA,24.3190° N,85.5277° E,805103
7713,TILBHITA,TBB,24.6759° N,87.8425° E,816107
7714,TILBHUM,TBX,24.4888° N,92.2717° E,788725
7715,TILDA NEORA,TLD,21.5514° N,81.8004° E,493114
7716,TILDANGA,TDLE,24.7898° N,87.8758° E,742189
7717,TILHAR,TLH,27.9634° N,79.7384° E,242307
7718,TILONIYA,TL,26.6515° N,74.9370° E,305816
7719,TILRATH,TIL,25.4421° N,86.0662° E,851122
7720,TILWARA,TWL,25.8585° N,72.0898° E,344037
7721,TIMARNI,TBN,22.3692° N,77.2261° E,461228
7722,TIMBA ROAD,TBA,22.8093° N,73.3849° E,388710
7723,TIMBARVA,TBV,22.0174° N,73.2795° E,394355
7724,TIMMACHIPURAM,TIC,,,639105
7725,TIMMANACHERLA,TIM,15.1628° N,77.3944° E,515801
7726,TIMMAPUR,TMX,17.1679° N,78.2983° E,509325
7727,TIMMAPURAM,TMPM,17.3812° N,82.0537° E,533401
7728,TIMTALA,TMT,20.7999° N,77.7767° E,444701
7729,TIN MILE HAT,TMH,,,733207
7730,TINAI GHAT,TGT,15.4479° N,74.4005° E,581453
7731,TINDAULI,TNUE,26.5517° N,81.7978° E,205119
7732,TINDHARIA,TDH,26.8530° N,88.3334° E,734223
7733,TINDIVANAM,TMV,12.2267° N,79.6504° E,604001
7734,TINGRAI,TII,27.4679° N,95.5670° E,786171
7735,TINICH,TH,26.8782° N,82.6484° E,272163
7736,TINKHEDA,TNH,21.4073° N,78.4890° E,441304
7737,TINNAPPATTI,TNT,11.8124° N,78.0984° E,636309
7738,TINPAHAR JN,TPH,,,816102
7739,TINPHERIA,TPV,26.6184° N,84.2931° E,274409
7740,TINSUKIA JN,TSK,,,786170
7741,TINTODA,TTRA,23.2374° N,72.5648° E,0
7742,TIPKAI,TPK,26.2889° N,90.0322° E,783334
7743,TIPLING,TPG,27.0420° N,93.8375° E,0
7744,TIPTUR,TTR,13.2610° N,76.4754° E,572201
7745,TIRALDIH,TUL,23.1321° N,85.9306° E,832403
7746,TIRBEDIGANJ,TEG,26.6338° N,81.3097° E,225126
7747,TIRCHRPALI FORT,TP,,,620008
7748,TIRODI,TRDI,21.6859° N,79.7232° E,481449
7749,TIRORA,TRO,21.4068° N,79.9309° E,441911
7750,TIRUCHANUR,TCNR,13.6092° N,79.4481° E,0
7751,TIRUCHCHIRAPALI,TPJ,10.7905° N,78.7047° E,0
7752,TIRUCHCHITRMBLM,TCT,,,614628
7753,TIRUCHCHULI,TCH,9.5346° N,78.1999° E,626107
7754,TIRUCHENDUR,TCN,8.4946° N,78.1219° E,628215
7755,TIRUCHRPALI TWN,TPTN,,,0
7756,TIRUCHRPLI PLKI,TPE,,,0
7757,TIRUKOILUR,TRK,11.9687° N,79.2087° E,602001
7758,TIRUMALPUR,TMLP,12.9545° N,79.6748° E,631051
7759,TIRUMANGALAM,TMQ,9.8216° N,77.9891° E,625706
7760,TIRUMANTHIKUNAM,TMU,,,613704
7761,TIRUMAYAM,TYM,10.2446° N,78.7462° E,622505
7762,TIRUMLAI HLS OA,TTH,,,0
7763,TIRUNAGESVARAM,TRM,10.9637° N,79.4315° E,612103
7764,TIRUNELLIKAVAL,TNK,10.6520° N,79.6327° E,610202
7765,TIRUNELVELI,TEN,8.7139° N,77.7567° E,627001
7766,TIRUNELVELI TWN,TYT,8.7248° N,77.6874° E, 627006
7767,TIRUNINRAVUR,TI,13.1181° N,80.0336° E,602024
7768,TIRUNNAVAYA,TUA,10.8657° N,75.9843° E,676301
7769,TIRUPADRIPULYUR,TDPR,11.7478° N,79.7538° E,607002
7770,TIRUPARANKNDRM,TDN,9.8823° N,78.0720° E,0
7771,TIRUPATI,TPTY,13.6288° N,79.4192° E,517501
7772,TIRUPATI W HLT,TPW,13.6249° N,79.4054° E,517501
7773,TIRUPATTUR JN,TPT,,,635601
7774,TIRUPPACHETTI,TPC,9.7748° N,78.3437° E,630610
7775,TIRUPPUR,TUP,11.1085° N,77.3411° E,0
7776,TIRUPPUVANAM,TVN,9.8260° N,78.2576° E,630611
7777,TIRUR,TIR,10.9167° N,75.9245° E,676101
7778,TIRUSULAM,TLM,12.9695° N,80.1704° E,0
7779,TIRUTTANGAL,TTL,9.4807° N,77.8081° E,626130
7780,TIRUTTANI,TRT,13.1746° N,79.6117° E,631209
7781,TIRUTURAIPDI JN,TTP,,,614713
7782,TIRUVALAM,THL,12.9823° N,79.2592° E,602001
7783,TIRUVALLA,TRVL,9.3853° N,76.5750° E,689111
7784,TIRUVALLUR,TRL,13.2544° N,80.0088° E,602001
7785,TIRUVANMIYUR,TYMR,12.9830° N,80.2594° E,600020
7786,TIRUVANNAMALAI,TNM,12.2253° N,79.0747° E,606601
7787,TIRUVERUMBUR,TRB,10.7851° N,78.7750° E,620013
7788,TIRUVIDALMARUDR,TDR,10.9972° N,79.4524° E,612104
7789,TIRUVOTTIYUR,TVT,13.1643° N,80.3001° E,600019
7790,TIRVNLNLUR ROAD,TVNL,,,0
7791,TISI,TISI,21.3842° N,74.3617° E,425411
7792,TISUA,TSA,28.1352° N,79.6011° E,243506
7793,TITABAR,TTB,26.5881° N,94.1872° E,785630
7794,TITAGARH,TGH,22.7383° N,88.3737° E,700119
7795,TITLAGARH,TIG,20.2871° N,83.1466° E,767033
7796,TITTE,TT,10.8399° N,79.1873° E,613003
7797,TITUR P H,TOR,,,0
7798,TITVALA,TLA,19.3000° N,73.2221° E,421605
7799,TITWA,TTW,20.6688° N,77.9938° E,421605
7800,TIVARI,TIW,,,0
7801,TO DARJEELING,DJRZ,27.0410° N,88.2663° E,734101
7802,TO KURSEONG,KGND,26.8821° N,88.2789° E,734203
7803,TODARPUR,TDP,27.5510° N,80.0283° E,241406
7804,TOHANA,TUN,29.7163° N,75.9057° E,125120
7805,TOKISUD,TKS,23.6965° N,85.2464° E,829118
7806,TOKKOTTU,TKOT,12.8176° N,74.8596° E,575020
7807,TOLAHUNSE,THN,14.3997° N,75.9645° E,577514
7808,TOLEWAHI P H,TWI,,,441224
7809,TOLRA,TRZ,24.1841° N,83.9374° E,822124
7810,TOMKA,TMKA,21.1076° N,85.9758° E,814101
7811,TONDALAGPAVARAM,TNGM,16.8679° N,80.4307° E,507203
7812,TONDAMANPATTI,TOM,10.7861° N,78.8225° E,620015
7813,TONDIARPET,TNP,13.1261° N,80.2880° E,600081
7814,TONKARWAR,TNWR,25.7697° N,74.5817° E,581326
7815,TOPOKAL,TPQ,,,0
7816,TOPPUR,TPP,11.9395° N,78.0573° E,636352
7817,TORANAGALLU,TNGL,15.2027° N,76.6587° E,583123
7818,TORANG,TRAN,23.2622° N,85.7385° E,723212
7819,TORI,TORI,25.5493° N,79.2028° E,829203
7820,TORNA,TRNA,18.2769° N,73.6219° E,387365
7821,TORNIYA,TORA,21.6712° N,70.4834° E,362263
7822,TOTIYAPALAYAM,TPM,11.2918° N,77.6814° E,638112
7823,TOVALAI,THX,8.2312° N,77.5060° E,629302
7824,TOZHUPPEDU,TZD,12.6620° N,79.4542° E,603310
7825,TRAISAMADH,TSM,,,0
7826,TRIBENI,TBAE,22.9901° N,88.3943° E,712503
7827,TRIKARPUR,TKQ,12.1418° N,75.1720° E,671310
7828,TRILOCHAN MAHDO,TLMD,,,841301
7829,TRILOKPUR,TPB,30.5406° N,77.2082° E,272201
7830,TRIUPUNITTURA,TRTR,9.9487° N,76.3464° E,682301
7831,TRIVANDRUM CNTL,TVC,,,695014
7832,TRIVANDRUM PETT,TVP,8.4950° N,76.9318° E,695024
7833,TROMBAY,TMBY,19.0093° N,72.8984° E, 400088
7834,TSAKIBANDA,TKBN,14.0062° N,78.6455° E,518348
7835,TSUNDURU,TSR,16.1595° N,80.5841° E,522318
7836,TTIRUVALANGADU,TOS,13.1287° N,79.7820° E,631210
7837,TUFANGANJ,TFGN,26.3305° N,89.6675° E,736159
7838,TUGGALI,TGL,15.3142° N,77.5440° E,518390
7839,TUGLAKABAD,TKD,28.5052° N,77.2779° E,110044
7840,TUIYA PANI,TPNI,22.5196° N,80.0430° E,481668
7841,TUKAITHAD,TTZ,21.4310° N,76.6687° E,450332
7842,TULIN,THO,23.3777° N,85.8908° E,723212
7843,TULJAPUR,TGP,18.0087° N,76.0709° E,413601
7844,TULSI ASHRAM,TLAM,25.3421° N,83.3511° E,232106
7845,TULSI NAGAR,TLGR,23.2293° N,77.4062° E,224159
7846,TULSIGAM,TUM,22.7804° N,73.3915° E,388710
7847,TULSIPUR,TLR,27.5246° N,82.4157° E,271210
7848,TULUKAPATI,TY,,,626204
7849,TUMAKURU,TK,13.3379° N,77.1173° E,572102
7850,TUMMALACHERUVU,TMLU,17.7669° N,80.8156° E,522414
7851,TUMMANAMGUTTA,TAT,,,517351
7852,TUMSAR ROAD,TMR,21.3421° N,79.7510° E,441913
7853,TUMSAR TOWN P H,TMS,,,441912
7854,TUNDLA JN,TDL,27.2083° N,78.2334° E,64165
7855,TUNDU,TNO,23.7909° N,86.2527° E,828125
7856,TUNG,TUNG,27.5437° N,88.6482° E,734224
7857,TUNGABHADRA DAM,TBDM,15.3000° N,76.3333° E,583225
7858,TUNI,TUNI,17.3616° N,82.5459° E,533401
7859,TUNIA,TUX,28.2017° N,80.2252° E,833105
7860,TUPKADIH,TKB,,,827014
7861,TURAVUR,TUVR,9.7704° N,76.3203° E,691301
7862,TUREKALA ROAD,TRKR,20.5626° N,82.8142° E,767038
7863,TURINJAPURAM,TJM,12.3183° N,79.0963° E,606802
7864,TURKAPALLI,TKPY,17.6532° N,78.8284° E,508116
7865,TURKI,TUR,26.0372° N,85.3526° E,843165
7866,TURKI ROAD,TZR,,,485115
7867,TURTIPAR,TTI,26.1538° N,83.8612° E,274602
7868,TUTI MELUR,TME,8.8082° N,78.1470° E,628002
7869,TUTICORIN,TN,8.7642° N,78.1348° E,628001
7870,TUVVUR,TUV,11.1132° N,76.2859° E,679327
7871,TUWA,TUWA,22.8059° N,73.4681° E,389340
7872,TWINING GANJ,TWG,25.5688° N,84.2179° E,802111
7873,TYADA,TXD,18.2173° N,83.0426° E,531149
7874,TYAKAL,TCL,12.9833° N,78.0833° E,563137
7875,UBARNI,UBN,26.1222° N,81.1705° E,229125
7876,UCHANA,UCA,29.4703° N,76.1813° E,126115
7877,UCHIPPULI,UCP,9.3132° N,79.0136° E,623534
7878,UDAGAMANDALAM,UAM,11.4101° N,76.6966° E,643001
7879,UDAIPUR,UDPU,24.5854° N,73.7125° E,305001
7880,UDAIPUR CITY,UDZ,24.5854° N,73.7125° E,305001
7881,UDAIPURA,UDPR,24.5854° N,73.7125° E,464770
7882,UDALGURI,ULG,26.7460° N,92.0959° E,784509
7883,UDALKACHAR,UKR,23.2896° N,82.2657° E,497442
7884,UDASAR,UDS,28.0386° N,73.3812° E,334022
7885,UDGIR,UDGR,18.3943° N,77.1126° E,413517
7886,UDHAMPUR,UHP,32.9160° N,75.1416° E,182101
7887,UDHNA JN,UDN,21.1704° N,72.8511° E,394210
7888,UDI MOR JN,UDMR,26.7289° N,78.9510° E,206131
7889,UDRAMSAR,UMS,27.9355° N,73.2942° E,334001
7890,UDUMALAIPPETTAI,UDT,10.5869° N,77.2437° E,642126
7891,UDUPI,UD,13.3409° N,74.7421° E,576104
7892,UDVADA,UVD,20.4863° N,72.8722° E,396185
7893,UDYAN KHERI,UDK,23.6706° N,76.6282° E,465683
7894,UGAON,UGN,20.1298° N,74.1273° E,422303
7895,UGAR KHURD,UGR,16.6582° N,74.8215° E,591316
7896,UGARPUR,UGP,27.5320° N,79.4774° E,209625
7897,UGNA HALT,UGNA,26.2384° N,86.0952° E,847239
7898,UGRASENPUR,URPR,25.5673° N,82.1727° E,212405
7899,UGU,UGU,26.8078° N,80.3018° E,209871
7900,UGWE,UGWE,,,0
7901,UJALVAV,UJ,21.9022° N,71.7314° E,364310
7902,UJHANI,UJH,28.0003° N,79.0052° E,243639
7903,UJIARPUR,UJP,25.7770° N,85.8000° E,848132
7904,UJJAIN JN,UJN,23.1784° N,75.7801° E,456001
7905,UKAI SONGADH,USD,,,394670
7906,UKHALI,UKH,18.8974° N,76.6102° E,431514
7907,UKHRA,UKA,23.6516° N,87.2459° E,713363
7908,UKLANA,UKN,29.5172° N,75.8684° E,125111
7909,UKSHI,UKC,17.1303° N,73.4568° E,415637
7910,ULAVAPADU,UPD,15.1681° N,80.0074° E,523292
7911,ULHASNAGAR,ULNR,19.2215° N,73.1645° E,421002
7912,ULINDAKONDA,UKD,15.6499° N,77.9753° E,518218
7913,ULLAL,ULL,12.8147° N,74.8585° E,575022
7914,ULNA BHARI,ULN,,,224161
7915,ULUBARIA,ULB,22.4764° N,88.0898° E,711315
7916,ULUNDURPET,ULU,11.6774° N,79.2885° E,606107
7917,UMALLA,UML,21.7962° N,73.2994° E,393120
7918,UMAR TALI,UTA,27.0863° N,80.4731° E,241127
7919,UMARDASHI,UM,24.0999° N,72.4204° E,385001
7920,UMARIA,UMR,23.6014° N,81.0755° E,484661
7921,UMARIA ISPA HLT,UIH,,,480001
7922,UMARPADA,UMPD,21.4458° N,73.4828° E,394445
7923,UMBARGAM ROAD,UBR,,,396165
7924,UMDANAGAR,UR,17.3001° N,78.4156° E,501218
7925,UMED,UMED,26.2811° N,73.0477° E,342603
7926,UMESHNAGAR,UMNR,19.2280° N,73.0835° E,851217
7927,UMRA,UMRA,20.8904° N,73.2470° E,313003
7928,UMRA NALA,ULA,21.8763° N,78.8736° E,480107
7929,UMRALA,URT,21.8438° N,71.8052° E,364330
7930,UMRAM,UMM,19.6619° N,78.4378° E,313003
7931,UMRED,URR,20.8421° N,79.3261° E,441203
7932,UMRETH,UMH,22.6987° N,73.1143° E,388220
7933,UMRI,UMRI,19.0333° N,77.6400° E,441806
7934,UMROLI,UOI,19.7565° N,72.7585° E,401404
7935,UNA,UNA,31.4685° N,76.2708° E,174303
7936,UNA HIMACHAL,UHL,31.4685° N,76.2708° E,174303
7937,UNAI VANSADA RD,UNI,,,396590
7938,UNAULA,UNLA,27.9794° N,79.1859° E,273152
7939,UNAWA AITHOR,UAR,,,384160
7940,UNAWA VASAN,UVSN,,,382650
7941,UNCHAHAR JN,UCR,,,229406
7942,UNCHAULIA,UCH,27.8100° N,80.0688° E,261505
7943,UNCHDIH,UND,23.0198° N,84.4356° E,212303
7944,UNCHHERA,UHR,24.3813° N,80.7793° E,485661
7945,UNCHI BASSI,UCB,31.8588° N,75.6499° E,144205
7946,UNDASA MADHAWPU,UDM,,,456664
7947,UNDI,UNDI,16.5864° N,81.4636° E,534199
7948,UNGUTURU,VGT,16.8230° N,81.4238° E,534411
7949,UNHEL,UNL,23.3381° N,75.5582° E,456337
7950,UNJALUR,URL,11.1283° N,77.8772° E,638152
7951,UNJHA,UJA,23.8064° N,72.3968° E,384170
7952,UNKAL,UNK,15.3783° N,75.1173° E,580032
7953,UNNAO JN,ON,,,209801
7954,UNTARE ROAD,URD,24.3411° N,83.8348° E,822120
7955,UPARIYALA,UAL,23.1630° N,71.8986° E,382765
7956,UPARMAL,URML,25.1596° N,75.3251° E,311602
7957,UPLAI,UPI,17.9690° N,75.4913° E,413401
7958,UPLETA,UA,21.7395° N,70.2795° E,360490
7959,UPPAL,OPL,17.3984° N,78.5583° E,505101
7960,UPPALA,UAA,12.6760° N,74.9063° E,671322
7961,UPPALAVAI,UPW,18.4129° N,78.3245° E,503145
7962,UPPALUR,UPL,16.4930° N,80.7803° E,521151
7963,UPPUGUNDURU,UGD,15.6706° N,80.1684° E,523186
7964,URAN CITY,UNCT,18.8772° N,72.9283° E,400702
7965,URAPPAKKAM,UPM,12.8674° N,80.0699° E,603211
7966,URDAULI,UDX,27.6313° N,80.5077° E,261141
7967,UREN,UREN,26.4217° N,85.8614° E,811310
7968,URGA,URGA,22.2752° N,82.7266° E,495674
7969,URKURA,URK,21.3068° N,81.6556° E,493221
7970,URLAM,ULM,18.4182° N,83.9936° E,532425
7971,URMA,URMA,23.1642° N,86.2679° E,828204
7972,URULI,URI,18.4874° N,74.1334° E,412202
7973,USARGAON,URG,26.0343° N,79.4394° E,285001
7974,USILAMPATTI,USLP,9.9651° N,77.7885° E,625532
7975,USKA BAZAR,UB,27.1987° N,83.1166° E,272208
7976,USLAPUR,USL,22.1119° N,82.0909° E,495001
7977,USMANABAD,UMD,18.2070° N,76.1784° E,413501
7978,USMANPUR,UPR,28.6918° N,77.2434° E,110053
7979,USRA,USRA,23.5669° N,85.5844° E,825101
7980,UTARLAI,UTL,25.8130° N,71.4834° E,344001
7981,UTARSANDA,UTD,22.6577° N,72.8959° E,387370
7982,UTRAHTIA,UTR,26.7633° N,80.9740° E,226001
7983,UTRAN,URN,21.2315° N,72.8663° E,394105
7984,UTRIPURA,UTP,26.4894° N,80.2820° E,0
7985,UTTAMARKOVIL,UKV,10.8787° N,78.7030° E,621216
7986,UTTANGAL MANGLM,UMG,,,607804
7987,UTTARKATHANI,UKE,,,784165
7988,UTTARPARA,UPA,22.6701° N,88.3355° E,712258
7989,UTTUKULI,UKL,11.1559° N,77.4433° E,638752
7990,V N RAJUVARIPTA,VKZ,,,517590
7991,V O C NAGAR,VOC,13.1406° N,80.2878° E,600081
7992,VACHASPATINAGAR,VPH,25.6023° N,85.1836° E,847401
7993,VADAJ,VRJ,23.0676° N,72.5667° E,391105
7994,VADAKANNIKAPURM,VDK,10.6396° N,76.6869° E,678504
7995,VADAKARA,BDJ,11.6016° N,75.5920° E,673101
7996,VADAL,VAL,21.6113° N,70.4970° E,400031
7997,VADALA GRANTHIN,VDGT,31.8184° N,75.2902° E,0
7998,VADALA ROAD BBY,VDLR,18.9507° N,72.8351° E,400031
7999,VADALI,VAE,23.9420° N,73.0376° E,0
8000,VADALUR,VLU,11.5688° N,79.5545° E,607303
8001,VADAMADURA,VDM,10.4402° N,78.0969° E,624802
8002,VADARLAPADU,VAU,16.5627° N,81.2622° E,521333
8003,VADGAON,VDN,18.4660° N,73.8246° E,412106
8004,VADGAON NILA,WDN,18.9296° N,76.6407° E,431514
8005,VADHVANA,VAN,22.1499° N,73.4976° E,391110
8006,VADIPPATTI,VDP,10.0772° N,77.9688° E,625205
8007,VADIYA DEVLI,VDV,21.7105° N,70.8118° E,360360
8008,VADLAMANNADU,VMD,16.3103° N,81.1072° E,521331
8009,VADNAGAR,VDG,23.7757° N,72.6166° E,384355
8010,VADOD,VXD,22.3072° N,73.1812° E,388370
8011,VADODARA JN,BRC,22.3108° N,73.1809° E,390020
8012,VADORA CBO,BRCE,,,390020
8013,VADTAL SWAMNRYN,VTL,,,387375
8014,VADVIYALA,VVL,20.8881° N,70.9681° E,362560
8015,VAGDIYA,VD,22.6124° N,71.2926° E,363510
8016,VAGHLI,VGL,20.5071° N,75.1064° E,424102
8017,VAGHPURA,VU,23.6258° N,71.6029° E,385360
8018,VAHLYAL,VHL,12.6549° N,79.2554° E,382433
8019,VAIBHAVWADI RD,VBW,16.5121° N,73.7078° E,416810
8020,VAIKOM,VARD,9.7216° N,76.3927° E,686604
8021,VAILAPUZHA,VPZ,10.8400° N,76.2517° E,679336
8022,VAITARNA,VTN,,,401303
8023,VAIYAMPATTI,VPJ,10.4838° N,78.4423° E,621315
8024,VAJDI ROAD,VRO,,,360035
8025,VAJIRABAD,VJRD,28.7310° N,77.2233° E,0
8026,VAKAV,WKA,17.9801° N,75.5885° E,413209
8027,VALADAR,VLDR,20.9612° N,70.7228° E,390020
8028,VALADI,VLDE,10.8763° N,78.7575° E,621218
8029,VALANTARAVAL,VTV,,,623536
8030,VALAPATTANAM,VAPM,11.9262° N,75.3500° E,670010
8031,VALAPPADI G HLT,VGE,,,636115
8032,VALARAMANIKKAM,VMM,10.1339° N,78.9362° E,622202
8033,VALATHOOR,VLT,12.8894° N,78.8407° E,635813
8034,VALAVANUR,VRA,11.9207° N,79.5800° E,605108
8035,VALHA,WLH,15.4581° N,73.8905° E,412305
8036,VALIGONDA,VLG,17.3765° N,79.0216° E,508285
8037,VALIVADE,VV,16.7185° N,74.3133° E,416119
8038,VALIVEDU HALT,VLV,,,0
8039,VALLABH VDYANGR,VLYN,22.5459° N,72.9294° E,388120
8040,VALLABHNAGAR,VBN,24.6734° N,74.0022° E,313601
8041,VALLAMPADUGAI,VMP,11.3471° N,79.7091° E,608401
8042,VALLATTOLNAGAR,VTK,,,0
8043,VALLIKUNNU,VLI,11.0927° N,75.8447° E,676312
8044,VALLIVERU,VRU,16.2006° N,80.5924° E,522318
8045,VALLIYUR,VLY,8.4014° N,77.6174° E,627117
8046,VALMIKINAGAR RD,VKNR,27.1956° N,84.0347° E,845101
8047,VALSAD,BL,20.5992° N,72.9342° E,396001
8048,VALTOHA,WLA,31.2074° N,74.6413° E,143416
8049,VAMBORI,VBR,19.2897° N,74.7308° E,413704
8050,VANCHIMANIYACHI,MEJ,,,628302
8051,VANDALUR,VDR,12.8913° N,80.0810° E,603202
8052,VANGAL HALT,VNGL,,,0
8053,VANGANI,VGI,19.0929° N,73.2972° E,421503
8054,VANGANUR,VRN,13.2008° N,79.4563° E,515411
8055,VANGAON,VGN,19.8755° N,72.7540° E,401103
8056,VANI ROAD,VNRD,23.0939° N,72.0026° E,382150
8057,VANIYAMBADI,VN,12.6872° N,78.6303° E,635751
8058,VANIYAMBALAM,VNB,11.1883° N,76.2609° E,679339
8059,VANJIPALAIYAM,VNJ,11.1225° N,77.2678° E,641663
8060,VANKAL,VKL,21.4360° N,73.2308° E,394430
8061,VANKIYA,VNKA,21.5179° N,71.1352° E,365601
